Track URI;Track Name;Artist URI(s);Artist Name(s);Album URI;Album Name;Album Artist URI(s);Album Artist Name(s);Album Release Date;Album Image URL
spotify:track:0hKF8N8aflF1uDzEEnPr2j;Life Is A Highway;spotify:artist:5Jj4mqGYiplyowPLKkJLHt;Tom Cochrane;spotify:album:5mJYFwj51OpBqRSxZCBLTT;Mad Mad World;spotify:artist:5Jj4mqGYiplyowPLKkJLHt;Tom Cochrane;1992;https://i.scdn.co/image/ab67616d0000b273a72e095ba0855a68b9290897
spotify:track:76cy1WJvNGJTj78UqeA5zr;IDGAF;spotify:artist:6M2wZ9GZgrQXHCFfjv46we;Dua Lipa;spotify:album:01sfgrNbnnPUEyz6GZYlt9;Dua Lipa (Deluxe);spotify:artist:6M2wZ9GZgrQXHCFfjv46we;Dua Lipa;2017-06-02;https://i.scdn.co/image/ab67616d0000b2736b915e407b70e121e06fe979
spotify:track:6bH2owMgMDNW6zygbotS49;As Long as You Love Me;spotify:artist:5rSXSAkZ67PYJSvpUpkOr7;Backstreet Boys;spotify:album:5oEljuMoe9MXH6tBIPbd5e;Backstreet's Back;spotify:artist:5rSXSAkZ67PYJSvpUpkOr7;Backstreet Boys;1997-10-09;https://i.scdn.co/image/ab67616d0000b2738b404cb3c585d837a8b486ff
spotify:track:5U2m76qAMdr3gXI0g6ptlG;Come & Get It;spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx;Selena Gomez;spotify:album:4MGDyHLc9ctHHiX4wCn1tV;Stars Dance;spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx;Selena Gomez;2013-01-01;https://i.scdn.co/image/ab67616d0000b27397650052269e0a345699bf01
spotify:track:0k2GOhqsrxDTAbFFSdNJjT;Temperature;spotify:artist:3Isy6kedDrgPYoTS1dazA9;Sean Paul;spotify:album:32Bu3ETQhR1PFCj3ndDlYf;The Trinity;spotify:artist:3Isy6kedDrgPYoTS1dazA9;Sean Paul;2005-09-26;https://i.scdn.co/image/ab67616d0000b27369ba684e533706bafe248ef3
spotify:track:5wzEKaovqFK2LXKKzScukl;Philadelphia Freedom;spotify:artist:3PhoLpVuITZKcymswpck5b;Elton John;spotify:album:7bcUz60MilxMGurjN2T5nS;Captain Fantastic (Deluxe Edition);spotify:artist:3PhoLpVuITZKcymswpck5b;Elton John;1975-05-19;https://i.scdn.co/image/ab67616d0000b273be1ce5ee1bf02a3d23523d19
spotify:track:7z73ehYAn9O1XP9XlCqVtd;Who Dat Girl (feat. Akon);spotify:artist:0jnsk9HBra6NMjO2oANoPY, spotify:artist:0z4gvV4rjIZ9wHck67ucSV;Flo Rida, Akon;spotify:album:1TwNATuAqnNjTd5BSvFZlS;Only One Flo (Part 1);spotify:artist:0jnsk9HBra6NMjO2oANoPY;Flo Rida;2010-11-24;https://i.scdn.co/image/ab67616d0000b273c0ddb38854cde41708d606a1
spotify:track:33XpXmKmVTopPKnxTgbVOD;True Colours;spotify:artist:6uATIQFyydDXPc2RlLzcUE;Kasey Chambers;spotify:album:5edluM30Us1pl4LA8umamH;Storybook;spotify:artist:6uATIQFyydDXPc2RlLzcUE;Kasey Chambers;2011-09-23;https://i.scdn.co/image/ab67616d0000b273e741bd11a11f2b62647a27d5
spotify:track:093UVG0vgKjxj4UDjLIulw;Set Adrift On Memory Bliss;spotify:artist:5DgjOwTN6o76J5Gf8MzEoL;P.M. Dawn;spotify:album:6eUVsZ7movjdgq0PB0hvSW;Let It Flow;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;1999-04-23;https://i.scdn.co/image/ab67616d0000b273b9727e3627c864f3436e5eb1
spotify:track:043bfUkTydw0xJ5JjOT91w;Don't You Worry Child;spotify:artist:1h6Cn3P4NGzXbaXidqURXs, spotify:artist:2auikkNYqigWStoHWK1Grq;Swedish House Mafia, John Martin;spotify:album:4ljisoNarj0BpQSMIEv88L;Until Now;spotify:artist:1h6Cn3P4NGzXbaXidqURXs;Swedish House Mafia;2012-01-01;https://i.scdn.co/image/ab67616d0000b273781f6dd5abe91929df0314e3
spotify:track:4qjrCkcVbsYlitCqbBkeKe;Colors Of The Wind - End Title;spotify:artist:75L9s8KVrhCNtBUkZFnDFW;Vanessa Williams;spotify:album:4ddvFk8agFfRkkcVwR8sJH;Pocahontas Original Soundtrack (English Version);spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;1995-01-01;https://i.scdn.co/image/ab67616d0000b2737c0a14cff347015c00e32136
spotify:track:2EcsgXlxz99UMDSPg5T8RF;Beneath Your Beautiful (feat. Emeli Sandé);spotify:artist:2feDdbD5araYcm6JhFHHw7, spotify:artist:7sfgqEdoeBTjd8lQsPT3Cy;Labrinth, Emeli Sandé;spotify:album:6PBBbXmYV7dKnaik0fjkOI;Electronic Earth (Expanded Edition);spotify:artist:2feDdbD5araYcm6JhFHHw7;Labrinth;2012-04-02;https://i.scdn.co/image/ab67616d0000b273d9370e27abe3de676c56873a
spotify:track:2Gy7qnDwt8Z3MNxqat4CsK;Wouldn't It Be Nice;spotify:artist:3oDbviiivRWhXwIE8hxkVV;The Beach Boys;spotify:album:6GphKx2QAPRoVGWE9D7ou8;Pet Sounds (Original Mono & Stereo Mix);spotify:artist:3oDbviiivRWhXwIE8hxkVV;The Beach Boys;1966-06-16;https://i.scdn.co/image/ab67616d0000b273bde8dfd1922129f3d9e3732f
spotify:track:5id3Rqn7SPj1LX4FfY4nGz;Together;spotify:artist:5WUlDfRSoLAfcVSX1WnrxN;Sia;spotify:album:4TM7wmWEakp4xk1ZffVkL8;Together;spotify:artist:5WUlDfRSoLAfcVSX1WnrxN;Sia;2020-05-20;https://i.scdn.co/image/ab67616d0000b273e279a8ea467c75ed400f812f
spotify:track:0R7YVi7w41Dr9jU5vblAok;Sweat - Remix;spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:39unIFnj3C60Q4FtYdS7fW, spotify:artist:6mr36E8GEO5zhtL71GCrZ5;Snoop Dogg, David Guetta, Giorgio Tuinfort, Frederic Riesterer;spotify:album:7i3ZUKLj6bszovw4IfRECy;Sweat (Snoop Dogg Vs. David Guetta) [Remix];spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai;Snoop Dogg, David Guetta;2011-01-01;https://i.scdn.co/image/ab67616d0000b2739fa2954cdefd83d439a1e7ac
spotify:track:0CsM8VGDi38kusMv3pxyj1;True - Single Edit;spotify:artist:2urZrEdsq72kx0UzfYN8Yv;Spandau Ballet;spotify:album:2ZcceaFPxi5CuqoBUfedKn;True - The Digital E.P.;spotify:artist:2urZrEdsq72kx0UzfYN8Yv;Spandau Ballet;2008-04-25;https://i.scdn.co/image/ab67616d0000b273b82e04673372a3e30bc0c111
spotify:track:5TvFfDlVoUWZvfqrhTJzD7;One;spotify:artist:6eUKZXaKkcviH0Ku9w2n3V;Ed Sheeran;spotify:album:1xn54DMo2qIqBuMqHtUsFd;x (Deluxe Edition);spotify:artist:6eUKZXaKkcviH0Ku9w2n3V;Ed Sheeran;2014-06-21;https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd
spotify:track:6uBhi9gBXWjanegOb2Phh0;Stay;spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:2wUjUUtkb5lvLKcGKsKqsR;Zedd, Alessia Cara;spotify:album:1I4W7JKzYbl8VKRfD61DIS;Stay;spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:2wUjUUtkb5lvLKcGKsKqsR;Zedd, Alessia Cara;2017-02-23;https://i.scdn.co/image/ab67616d0000b273b993cba8ff7d0a8e9ee18d46
spotify:track:2Sy1KFLXBQjxqj6lCeIBCB;Oh My Goodness;spotify:artist:3whuHq0yGx60atvA2RCVRW;Olly Murs;spotify:album:2OvZ8JCShhvxNkptwoGjve;In Case You Didn't Know;spotify:artist:3whuHq0yGx60atvA2RCVRW;Olly Murs;2011-11-28;https://i.scdn.co/image/ab67616d0000b273ff2057b7343d2233451ff8e7
spotify:track:77TT8Xvx637TpzV8kKGkUw;Titanium (feat. Sia);spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:5WUlDfRSoLAfcVSX1WnrxN;David Guetta, Sia;spotify:album:08DAekBeqPRCsn3XHDwj6b;Nothing but the Beat;spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai;David Guetta;2011-08-31;https://i.scdn.co/image/ab67616d0000b273b234aeff6eedc8276fe0333a
spotify:track:1zGzAMc21oKstWlEvXRp2i;Dream Girl;spotify:artist:7Ls9QwSDJmmP65RnnEJBT8;David Jones;spotify:album:6itPRfFQncP30pMqNV7Pvh;David Jones;spotify:artist:7Ls9QwSDJmmP65RnnEJBT8;David Jones;1965;https://i.scdn.co/image/ab67616d0000b273fb92feba83552414d2704d34
spotify:track:0xdTHRkRv4sTrNikBNiz1u;View From a Bridge;spotify:artist:73a6pNH4YtLNgDbPQwXveo;Kim Wilde;spotify:album:6NPoxEiMqOpHZyymu1Begh;The Gold Collection;spotify:artist:73a6pNH4YtLNgDbPQwXveo;Kim Wilde;1996-03-18;https://i.scdn.co/image/ab67616d0000b27350072965db67e77c60a9d6f5
spotify:track:6nM9Sr6MPcfpqwQTD7PZGi;Wrapped Up (feat. Travie McCoy);spotify:artist:3whuHq0yGx60atvA2RCVRW, spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG;Olly Murs, Travie McCoy;spotify:album:0jD1tOJpP0Qz8UcLq3FFkr;Never Been Better (Deluxe);spotify:artist:3whuHq0yGx60atvA2RCVRW;Olly Murs;2014-11-21;https://i.scdn.co/image/ab67616d0000b2739bf59f7a0e061de08140d425
spotify:track:45bE4HXI0AwGZXfZtMp8JR;you broke me first;spotify:artist:45dkTj5sMRSjrmBSBeiHym;Tate McRae;spotify:album:1RWiRfdNZKDe8VXzzf2VEc;you broke me first;spotify:artist:45dkTj5sMRSjrmBSBeiHym;Tate McRae;2020-04-17;https://i.scdn.co/image/ab67616d0000b2730c2c97099fd6a637ed0aa4a4
spotify:track:7DHjerIyPHNokLIQOmbo9b;Like It Like That;spotify:artist:5PjekOABtfU2Kwo0AHVmci;Guy Sebastian;spotify:album:5mrXvDnW1MK275vDsplMIF;Like It Like That;spotify:artist:5PjekOABtfU2Kwo0AHVmci;Guy Sebastian;2009-10-23;https://i.scdn.co/image/ab67616d0000b273b156fa49f0e23495db026fc9
spotify:track:10SDxx0CFWGqgVVBeX22TP;No Pressure;spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:0c173mlxpT3dSFRgMO8XPh;Justin Bieber, Big Sean;spotify:album:7fZH0aUAjY3ay25obOUf2a;Purpose (Deluxe);spotify:artist:1uNFoZAHBGtllmzznpCI3s;Justin Bieber;2015-11-13;https://i.scdn.co/image/ab67616d0000b273b6d9a4fbb0bd49f0f034aead
spotify:track:4du0TY3NTgvQGlelrBHfDL;I Wanna Be With You;spotify:artist:2LJxr7Pt3JnP60eLxwbDOu;Mandy Moore;spotify:album:4XbSwLzvznYCophbz8ElMV;I Wanna Be With You;spotify:artist:2LJxr7Pt3JnP60eLxwbDOu;Mandy Moore;2000-05-09;https://i.scdn.co/image/ab67616d0000b273d0d4444a8740e5272f7f00ea
spotify:track:6SLTPbDxDYR0uSMTT7gSb7;I'm In Control;spotify:artist:2VAnyOxzJuSAj7XIuEOT38, spotify:artist:62DmErcU7dqZbJaDqwsqzR;AlunaGeorge, Popcaan;spotify:album:6KuHbuDiJNcgEvnLTnfQcY;I Remember;spotify:artist:2VAnyOxzJuSAj7XIuEOT38;AlunaGeorge;2016-09-16;https://i.scdn.co/image/ab67616d0000b27310e8d6268527e7c76fa9f8c7
spotify:track:4Uc6BcPeBKfZUlX6jhumGv;Can't Remember to Forget You;spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H;Shakira, Rihanna;spotify:album:3pIrfgAYjBpTBBKgtrwKgZ;Shakira. (Deluxe Version);spotify:artist:0EmeFodog0BfCgMzAIvKQp;Shakira;2014-03-21;https://i.scdn.co/image/ab67616d0000b27329c64e2ed18911a211cfc5b7
spotify:track:7hJBjMGJHHQ4cR4Jhzp1d1;It Ain't Me, Babe (with June Carter Cash);spotify:artist:6kACVPfCOnqzgfEF5ryl0x, spotify:artist:0ZnY6mQmgr2yZarjry68td;Johnny Cash, June Carter Cash;spotify:album:4E2eUhFHqTG2pu9MN1NDIF;The Essential Johnny Cash;spotify:artist:6kACVPfCOnqzgfEF5ryl0x;Johnny Cash;2002-02-12;https://i.scdn.co/image/ab67616d0000b273c17beab3e27f18af397a00b2
spotify:track:3tFECpGckFpp0HpQje78gi;Forever Young;spotify:artist:51K48NCxjB11t9eqUWWoIq;Youth Group;spotify:album:7JgWdCGMBwJkYb91oiFzxd;Casino Twilight Dogs;spotify:artist:51K48NCxjB11t9eqUWWoIq;Youth Group;2007-01-30;https://i.scdn.co/image/ab67616d0000b273afe44166f2ba6223a0ed85b6
spotify:track:12q3V8ShACq2PSWINMc2rC;It's Too Late;spotify:artist:319yZVtYM9MBGqmSQnMyY6;Carole King;spotify:album:12n11cgnpjXKLeqrnIERoS;Tapestry;spotify:artist:319yZVtYM9MBGqmSQnMyY6;Carole King;1971;https://i.scdn.co/image/ab67616d0000b27323350feac07f56d8b96f33d5
spotify:track:2M9ULmQwTaTGmAdXaXpfz5;Billionaire (feat. Bruno Mars);spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG, spotify:artist:0du5cEVh5yTK9QJze8zA0C;Travie McCoy, Bruno Mars;spotify:album:1PruwGvQDfgh6CTSFWPNtn;Billionaire (feat. Bruno Mars);spotify:artist:7o9Nl7K1Al6NNAHX6jn6iG;Travie McCoy;2010-03-09;https://i.scdn.co/image/ab67616d0000b27337ce3dd20c2318e13c6608ed
spotify:track:4MVA30NmvNtpbDon1ZG7mk;Star Wars Theme/Cantina Band;spotify:artist:4MptlUxSUHf2QAW9JMrv4W;Meco;spotify:album:3RhVd2QtOoRhRGmCnptrOU;Music Inspired By Star Wars And Other Galactic Funk;spotify:artist:4MptlUxSUHf2QAW9JMrv4W;Meco;1977-01-01;https://i.scdn.co/image/ab67616d0000b273621560f7bcafead2c1df6a23
spotify:track:2qkaOiJ0XetajJUP6ThgMB;Jump In My Car;spotify:artist:1o711LqmNPfr4wUF9KEJIE;Ted Mulry Gang;spotify:album:5HUtHxlUdzLohx6fadGfIE;Red Dog: True Blue (Original Motion Picture Soundtrack);spotify:artist:1sd3HsherSiotPlHChHZaK;Cezary Skubiszewski;2011;https://i.scdn.co/image/ab67616d0000b273caf01969fea405ffcadd9bdf
spotify:track:6BnONjR7itGMEqwxKTIlRM;Safe And Sound;spotify:artist:4gwpcMTbLWtBUlOijbVpuu;Capital Cities;spotify:album:5ps3FwS0qGdRCvXop8q9vn;In A Tidal Wave Of Mystery (Deluxe Edition);spotify:artist:4gwpcMTbLWtBUlOijbVpuu;Capital Cities;2013;https://i.scdn.co/image/ab67616d0000b2733a40408476d5fa961e4fed1e
spotify:track:4Y2glvLjQGOb4dXnwm1hQf;Witchcraft;spotify:artist:7MqnCTCAX6SsIYYdJCQj9B;Pendulum;spotify:album:3XtEGVx9uh7J46nBzEc1VS;Immersion;spotify:artist:7MqnCTCAX6SsIYYdJCQj9B;Pendulum;2010-05-21;https://i.scdn.co/image/ab67616d0000b27330f8e0f777376780c4077507
spotify:track:0QxCLD4xJlE8vv0Cvrb8TO;'74-'75;spotify:artist:3zAhmxuw1F3HmulPuy1RAb;The Connells;spotify:album:5OIi0lw57XjbP7JjD0uHuS;Ring;spotify:artist:3zAhmxuw1F3HmulPuy1RAb;The Connells;1993-01-01;https://i.scdn.co/image/ab67616d0000b273d58a4c6a01b39a4946119c24
spotify:track:4ePP9So5xRzspjLFVVbj90;Two Princes;spotify:artist:2PSiyldxmJze7xiqbz658m;Spin Doctors;spotify:album:2TWdmpnFNCMlZDQROleupK;Pocket Full Of Kryptonite;spotify:artist:2PSiyldxmJze7xiqbz658m;Spin Doctors;1991-08-27;https://i.scdn.co/image/ab67616d0000b273436e38032cf3389d01426eca
spotify:track:6JHLoGr7Gss3HhBp5RdKiH;Sorry;spotify:artist:3X458ddYA2YcVWuVIGGOYe;Toni Braxton;spotify:album:1nmxUznbVkZorzeY4olXco;Sex & Cigarettes;spotify:artist:3X458ddYA2YcVWuVIGGOYe;Toni Braxton;2018-03-23;https://i.scdn.co/image/ab67616d0000b273daa640ca60a76a4240c55b28
spotify:track:2LWJYvdBdcG8JMFQ1zOduR;I Begin to Wonder;spotify:artist:6XCS9JCn56Q252cMOTbeq6;Dannii Minogue;spotify:album:1hL6LPPd0YZcrE4858xIIR;Neon Nights (Rhino Re-issue);spotify:artist:6XCS9JCn56Q252cMOTbeq6;Dannii Minogue;2003-03-03;https://i.scdn.co/image/ab67616d0000b27389a3a8135ab49e14e36471dd
spotify:track:0mkRjDV6wzXg9rFUL1BEW0;iYiYi (feat. Flo Rida);spotify:artist:79Xp2rRN7wdsaTJgttdX3K, spotify:artist:0jnsk9HBra6NMjO2oANoPY;Cody Simpson, Flo Rida;spotify:album:4OFvKdVDW2iJBGbxZCqGad;4 U EP;spotify:artist:79Xp2rRN7wdsaTJgttdX3K;Cody Simpson;2010-12-20;https://i.scdn.co/image/ab67616d0000b273b62bb08bc41faa385fae2c6b
spotify:track:7utcI11TJOG04Vl3noomNX;This Is Tomorrow;spotify:artist:5RNFFojXkPRmlJZIwXeKQC;Bryan Ferry;spotify:album:5mop3U7FxoJDAP3AACa5x2;In Your Mind;spotify:artist:5RNFFojXkPRmlJZIwXeKQC;Bryan Ferry;1977;https://i.scdn.co/image/ab67616d0000b27334bf9833a38f6a32a440021d
spotify:track:5yVIlYEHZxQVLyInCdldoS;Impossible;spotify:artist:4IWBUUAFIplrNtaOHcJPRM;James Arthur;spotify:album:029WUoBjWc7Js1QiPH3mw0;James Arthur (Deluxe);spotify:artist:4IWBUUAFIplrNtaOHcJPRM;James Arthur;2013-11-04;https://i.scdn.co/image/ab67616d0000b273192221f838b7b6b9cb4629bf
spotify:track:78Rxtykmgn8XZTGyYBpaDn;Hello - Edited Version;spotify:artist:1dnbud9cuozLQ86MtrDPFr, spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:4eAOcbAXIF4BmbN6E1QIlw;Stafford Brothers, Lil Wayne, Christina Milian;spotify:album:5p6366G0kGyFvs58NUhuij;Hello;spotify:artist:1dnbud9cuozLQ86MtrDPFr;Stafford Brothers;2012-01-01;https://i.scdn.co/image/ab67616d0000b273cee9de0eb14f940fed9d6be6
spotify:track:5G5S96EyI1Y5g6SpRSHbrb;I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992;spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ, spotify:artist:23kP8xlQifcAV4nd84iHbW;Mariah Carey, Trey Lorenz;spotify:album:5gThgG5LPRzL8Egdm2Izpm;Dinner with My Darling;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2017-02-03;https://i.scdn.co/image/ab67616d0000b2730cfecd3b7747a83b5335927e
spotify:track:31sSFHIe4NaxltVFOEIcTa;working;spotify:artist:45dkTj5sMRSjrmBSBeiHym, spotify:artist:6LuN9FCkKOj5PcnpouEgny;Tate McRae, Khalid;spotify:album:4iCcsBlzVQVZoJzxBvhuyS;working;spotify:artist:45dkTj5sMRSjrmBSBeiHym, spotify:artist:6LuN9FCkKOj5PcnpouEgny;Tate McRae, Khalid;2021-06-17;https://i.scdn.co/image/ab67616d0000b273e9d11eb596a7a7e426d81635
spotify:track:2fykwqa2RQzI6nBCwhTfqD;Love Me Like You;spotify:artist:3e7awlrlDSwF3iM0WBjGMp;Little Mix;spotify:album:2BTYDZEWcHgCxCnDM4ribC;Love Me Like You;spotify:artist:3e7awlrlDSwF3iM0WBjGMp;Little Mix;2015-09-25;https://i.scdn.co/image/ab67616d0000b273a076b4e4c1653eddd26eedfc
spotify:track:7eJMfftS33KTjuF7lTsMCx;death bed (coffee for your head);spotify:artist:6bmlMHgSheBauioMgKv2tn, spotify:artist:35l9BRT7MXmM8bv2WDQiyB;Powfu, beabadoobee;spotify:album:2p9gK2BcdrloHNJwarc9gc;death bed (coffee for your head);spotify:artist:6bmlMHgSheBauioMgKv2tn, spotify:artist:35l9BRT7MXmM8bv2WDQiyB;Powfu, beabadoobee;2020-02-08;https://i.scdn.co/image/ab67616d0000b273bf01fd0986a195d485922167
spotify:track:0bNKoOshkbM0HmS3KXeM89;Borrow My Heart;spotify:artist:40usJiKvNyNHy3GAcNXSWx;Taylor Henderson;spotify:album:4MCld6WjAzS4chIDFJL9en;Taylor Henderson;spotify:artist:40usJiKvNyNHy3GAcNXSWx;Taylor Henderson;2013-12-02;https://i.scdn.co/image/ab67616d0000b273551e84ac02ee56dbe238be25
spotify:track:13j7S1J1MVDY3z2Ljl9O1H;Always;spotify:artist:5i84V8Zk7YqCN6xxb7SWgw;Samantha Jade;spotify:album:1OYl5abBuSaZFR4SgjASGe;Nine;spotify:artist:5i84V8Zk7YqCN6xxb7SWgw;Samantha Jade;2015-11-20;https://i.scdn.co/image/ab67616d0000b273aafb7291383a709c33ee40c2
spotify:track:04iCsRraf8cH2HnS26BuwY;Nasty Girl - Main;spotify:artist:0kEcxP5ezzvP5RcO51TCBD;Nitty;spotify:album:50DZkQXHtsUjZksvKZ77q4;Players Paradise;spotify:artist:0kEcxP5ezzvP5RcO51TCBD;Nitty;2005-01-01;https://i.scdn.co/image/ab67616d0000b2730ac1fca52a343a1ad68d03d4
spotify:track:4hrae8atte6cRlSC9a7VCO;Always On Time;spotify:artist:1J2VVASYAamtQ3Bt8wGgA6, spotify:artist:5rkVyNGXEgeUqKkB5ccK83;Ja Rule, Ashanti;spotify:album:2wMavIKnu6feFNOeQ1hVwf;Pain Is Love;spotify:artist:1J2VVASYAamtQ3Bt8wGgA6;Ja Rule;2001-01-01;https://i.scdn.co/image/ab67616d0000b273e37dce36d17a97c3011d1068
spotify:track:5MWKU5MnIuv5uQez4n0byz;Cream - Without Rap Monologue;spotify:artist:5a2EaR3hamoenG9rDuVn8j;Prince;spotify:album:6dRctIZQKuZCSSoR6QBBv9;Diamonds and Pearls;spotify:artist:5a2EaR3hamoenG9rDuVn8j;Prince;1991-10-01;https://i.scdn.co/image/ab67616d0000b27399e49fe1e935d3d724627211
spotify:track:5RBPXlIiZVrr8hab7LpRJB;Love Action (I Believe In Love);spotify:artist:1aX2dmV8XoHYCOQRxjPESG;The Human League;spotify:album:3ls7tE9D2SIvjTmRuEtsQY;Dare!;spotify:artist:1aX2dmV8XoHYCOQRxjPESG;The Human League;1981;https://i.scdn.co/image/ab67616d0000b2735579d8a505c727349a203074
spotify:track:7ddUIAiI2kH0rLBbi27wrH;Never Gonna Fall in Love Again - Live;spotify:artist:0st2uLeud3MMdZNfZtISYq;Mark Holden;spotify:album:2G3U48j96ljJgnWiIc7aGd;Live At The George Ballroom;spotify:artist:0st2uLeud3MMdZNfZtISYq;Mark Holden;2005;https://i.scdn.co/image/ab67616d0000b27319b8a615f5b08694f0d1acd6
spotify:track:3mYh6egfMyl0Dek8r9ciK6;You Should Hear How She Talks About You;spotify:artist:78udmCDNaDu5jqfVnBqwia;Melissa Manchester;spotify:album:6V5kvtOghmiq68PtJXbg6W;Hey Ricky;spotify:artist:78udmCDNaDu5jqfVnBqwia;Melissa Manchester;1982;https://i.scdn.co/image/ab67616d0000b27374028b2d9ef1d505bd8a4427
spotify:track:76qB2ZEZlEJAMqMqUjKusp;(Everything I Do) I Do It For You;spotify:artist:3Z02hBLubJxuFJfhacLSDc;Bryan Adams;spotify:album:0RhmLffWf3oRr6ahOS6G47;Waking Up The Neighbours;spotify:artist:3Z02hBLubJxuFJfhacLSDc;Bryan Adams;1991-09-24;https://i.scdn.co/image/ab67616d0000b2731fa6be87c366dd28b11206ab
spotify:track:4xCVHlmzEyIn1t4gXYsMaf;I've Gotta Get A Message To You;spotify:artist:1LZEQNv7sE11VDY3SdxQeN;Bee Gees;spotify:album:3LcOOTBvHj22Nl90AuRsro;Idea (Deluxe Edition);spotify:artist:1LZEQNv7sE11VDY3SdxQeN;Bee Gees;1968-08-11;https://i.scdn.co/image/ab67616d0000b273d40610074e9816f2a2004336
spotify:track:4mnTMsp8Cgf9TNiQMhH11L;I Wish I Was a Punk Rocker (with Flowers in My Hair);spotify:artist:3xnfpcM4DC9zeHVuDhYICB;Sandi Thom;spotify:album:2vh0Lg3vwmArk6KI0m9eb5;Smile...It Confuses People;spotify:artist:3xnfpcM4DC9zeHVuDhYICB;Sandi Thom;2006-06-05;https://i.scdn.co/image/ab67616d0000b2737a731217c9463e1056cd727c
spotify:track:5IRWgQiN0c2i4U97iE3OoY;Heart of Gold - 2017 Remaster;spotify:artist:6v8FB84lnmJs434UJf2Mrm;Neil Young;spotify:album:2mFcOZBh8JmZdwIiOVeTw7;Decade;spotify:artist:6v8FB84lnmJs434UJf2Mrm;Neil Young;1977;https://i.scdn.co/image/ab67616d0000b273179949eec7592e3241d70faa
spotify:track:70JrLEkI7q8R0xkWI0YU96;Shake Ya Tailfeather - Radio;spotify:artist:07W0YfsvHM7Mw7Bq48Mb0A, spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:59wfkuBoNyhDMQGCljbUbA;Murphy Lee, Nelly, Diddy;spotify:album:00dyKMXDH41ceeiMP21ACu;Murphy's Law;spotify:artist:07W0YfsvHM7Mw7Bq48Mb0A;Murphy Lee;2003-01-01;https://i.scdn.co/image/ab67616d0000b27372c8911de59ed309485b4205
spotify:track:69YyPU1oElukhL5jgMi2wA;Come Home with Me;spotify:artist:5PjekOABtfU2Kwo0AHVmci;Guy Sebastian;spotify:album:2ploE2Xfb4u43TnK7OAos3;Madness;spotify:artist:5PjekOABtfU2Kwo0AHVmci;Guy Sebastian;2014-11-21;https://i.scdn.co/image/ab67616d0000b27394e513cf40e6e38ddf847fb9
spotify:track:40ay0VMg01sF2trze2DrNL;Drop the Boy;spotify:artist:2LKrAJVB1842xPDvx4uuwU;Bros;spotify:album:2Fge13BVj9xQN1VAzylpu5;Push (Deluxe Edition);spotify:artist:2LKrAJVB1842xPDvx4uuwU;Bros;2013-11-08;https://i.scdn.co/image/ab67616d0000b27304ac00b52282fa61045ad3dd
spotify:track:66CFbqJScx6zRieGllITcs;See You Again (feat. Charlie Puth);spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:6VuMaDnrHyPL1p4EHjYLi7;Wiz Khalifa, Charlie Puth;spotify:album:5Nwsra93UQYJ6xxcjcE10x;Nine Track Mind;spotify:artist:6VuMaDnrHyPL1p4EHjYLi7;Charlie Puth;2016-01-29;https://i.scdn.co/image/ab67616d0000b273633a2d775747bccfbcb17a45
spotify:track:1KONmY3enP3r3nIPQidWAy;Now That We Found Love;spotify:artist:4KHdmkq99PXA6QEJ2lKpA3, spotify:artist:772SIFJQiXTCfxncTK1UMn;Heavy D & The Boyz, Aaron Hall;spotify:album:4bAwnTaD8QcruiVdb1zzzY;Peaceful Journey;spotify:artist:4KHdmkq99PXA6QEJ2lKpA3;Heavy D & The Boyz;1991-01-01;https://i.scdn.co/image/ab67616d0000b273dd74f68682370e83a9845dca
spotify:track:4MPTj8lMMvxLwT3EwuXFop;Call Out My Name;spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ;The Weeknd;spotify:album:3N88bRVAwQrtKqSV0UgU69;My Dear Melancholy,;spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ;The Weeknd;2018-03-30;https://i.scdn.co/image/ab67616d0000b273f38e946900c89c38a070227b
